"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"AOS","A.O Smith Corporation","51.41","8629822897.89","n/a","n/a","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/aos",
"ABB","ABB Ltd","19.22","40973265307.32","n/a","n/a","Consumer Durables","Electrical Products","https://www.nasdaq.com/symbol/abb",
"ABIL","Ability Inc.","1.81","6633065.37","n/a","2014","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/abil",
"ACCO","Acco Brands Corporation","8.97","916796233.86","n/a","n/a","Consumer Durables","Publishing","https://www.nasdaq.com/symbol/acco",
"AYI","Acuity Brands, Inc. ","132.33","5278959571.71","n/a","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/ayi",
"AMSC","American Superconductor Corporation","15.53","332618775.66","n/a","1991","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/amsc",
"CRMT","America&#39;s Car-Mart, Inc.","82.76","553251675.88","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/crmt",
"AME","AMTEK, Inc.","81.09","18418120094.7","n/a","n/a","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/ame",
"APHA","Aphria Inc.","9.6","2402943427.2","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/apha",
"AIT","Applied Industrial Technologies, Inc.","58.78","2278296576.72","n/a","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/ait",
"ARD","Ardagh Group S.A.","13.18","3115084802.04","n/a","2017","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/ard",
"ABG","Asbury Automotive Group Inc","69","1345440936","n/a","2002","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/abg",
"ASH","Ashland Global Holdings Inc.","79.08","4951870505.52","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/ash",
"ACB","Aurora Cannabis Inc.","9.07","9181234080.92","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/acb",
"AN","AutoNation, Inc.","33.77","3041286891.72","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/an",
"AVY","Avery Dennison Corporation","109.97","9234496183.99","n/a","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/avy",
"AZZ","AZZ Inc.","43.71","1140271118.61","n/a","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/azz",
"BLL","Ball Corporation","57.11","19094050318.75","n/a","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/bll",
"BSET","Bassett Furniture Industries, Incorporated","18.36","193431890.16","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/bset",
"BMS","Bemis Company, Inc.","52.75","4808970208","n/a","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/bms",
"BLNK","Blink Charging Co.","3.05","78444734.25","n/a","n/a","Consumer Durables","Electrical Products","https://www.nasdaq.com/symbol/blnk",
"BLNKW","Blink Charging Co.","1.2001","0","n/a","n/a","Consumer Durables","Electrical Products","https://www.nasdaq.com/symbol/blnkw",
"BRC","Brady Corporation","46.54","2450974182.8","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/brc",
"CWH","Camping World Holdings, Inc.","13.24","1163782680.56","n/a","2016","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cwh",
"CTST","CannTrust Holdings Inc.","8.9","940185311.1","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/ctst",
"CGC","Canopy Growth Corporation","46.08","15838134405.12","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cgc",
"KMX","CarMax Inc","60.87","10353203846.58","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/kmx",
"CVNA","Carvana Co.","55.97","0","n/a","2017","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cvna",
"CASY","Caseys General Stores, Inc.","129.19","4729065320.14","n/a","1983","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/casy",
"CENT","Central Garden & Pet Company","29","1679435327","n/a","1993","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/cent",
"CENTA","Central Garden & Pet Company","26.21","1517862066.23","n/a","n/a","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/centa",
"CTHR","Charles & Colvard Ltd.","1.0401","22464151.5669","n/a","1997","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/cthr",
"CCF","Chase Corporation","94.68","890248204.08","n/a","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/ccf",
"CJJD","China Jo-Jo Drugstores, Inc.","2.58","74656887.24","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cjjd",
"CDXC","ChromaDex Corporation","3.92","216720775.04","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cdxc",
"CLX","Clorox Company (The)","160.13","20522947597.57","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/clx",
"CMSS","CM Seven Star Acquisition Corporation","10.3","271127847.6","n/a","2017","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cmss",
"CMSSR","CM Seven Star Acquisition Corporation","0.29","0","n/a","2017","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cmssr",
"CMSSU","CM Seven Star Acquisition Corporation","10.4","0","n/a","2017","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cmssu",
"CMSSW","CM Seven Star Acquisition Corporation","0.1809","0","n/a","2017","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cmssw",
"CODI","Compass Diversified Holdings","15.78","945222000","n/a","2006","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/codi",
"CTB","Cooper Tire & Rubber Company","28.9","1447127993.7","n/a","n/a","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/ctb",
"CPRT","Copart, Inc.","59.67","13617046411.02","n/a","1994","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/cprt",
"CRON","Cronos Group Inc.","21.14","3778141265.08","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cron",
"CCK","Crown Holdings, Inc.","54.78","7413820296.3","n/a","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/cck",
"CYAN","Cyanotech Corporation","3.771","22007970.81","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/cyan",
"DAKT","Daktronics, Inc.","7.71","347046560.04","n/a","1994","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/dakt",
"DLX","Deluxe Corporation","42.8","1869388097.6","n/a","n/a","Consumer Durables","Publishing","https://www.nasdaq.com/symbol/dlx",
"DSS","Document Security Systems, Inc.","1.37","23034649.81","n/a","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/dss",
"DOGZ","Dogness (International) Corporation","3.5599","92249934.9969","n/a","2017","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/dogz",
"EDUC","Educational Development Corporation","7.91","64844803.66","n/a","n/a","Consumer Durables","Consumer Specialties","https://www.nasdaq.com/symbol/educ",
"EFOI","Energy Focus, Inc.","1.21","14614573.6","n/a","n/a","Consumer Durables","Building Products","https://www.nasdaq.com/symbol/efoi",
"ESE","ESCO Technologies Inc.","68.35","1771574517.65","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/ese",
"ETH","Ethan Allen Interiors Inc.","19.26","511922017.44","n/a","1993","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/eth",
"CLWT","Euro Tech Holdings Company Limited","3.48","7175443.32","n/a","1997","Consumer Durables","Diversified Electronic Products","https://www.nasdaq.com/symbol/clwt",
"FLXS","Flexsteel Industries, Inc.","24.08","189996064.16","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/flxs",
"FOMX","Foamix Pharmaceuticals Ltd.","4.1","222900415.5","n/a","2014","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/fomx",
"FELE","Franklin Electric Co., Inc.","51.62","2388659027.72","n/a","n/a","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/fele",
"GNRC","Generac Holdlings Inc.","52.9","3286656950.9","n/a","2010","Consumer Durables","Metal Fabrications","https://www.nasdaq.com/symbol/gnrc",
"GPK","Graphic Packaging Holding Company","12.54","3726811643.94","n/a","n/a","Consumer Durables","Containers/Packaging","https://www.nasdaq.com/symbol/gpk",
"GPI","Group 1 Automotive, Inc.","62","1137109884","n/a","1997","Consumer Durables","Automotive Aftermarket","https://www.nasdaq.com/symbol/gpi",
"HBB","Hamilton Beach Brands Holding Company","21.55","298292492.45","n/a","2017","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/hbb",
"HWKN","Hawkins, Inc.","40.23","429739394.49","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/hwkn",
"HELE","Helen of Troy Limited","112.11","2869437512.4","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/hele",
"MLHR","Herman Miller, Inc.","36.34","2140280276.6","n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/mlhr",
"HEXO","HEXO Corp.","5.95","1252095419.75","n/a","n/a","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/hexo",
"HI","Hillenbrand Inc","43.55","2723164341.3","n/a","n/a","Consumer Durables","Miscellaneous manufacturing industries","https://www.nasdaq.com/symbol/hi",
"HNI","HNI Corporation","37.84","1645760816.48","n/a","n/a","Consumer Durables","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/hni",
"HOFT","Hooker Furniture Corporation","30.36","357797062.92","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/hoft",
"HDSN","Hudson Technologies, Inc.","1.87","79666545.97","n/a","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/hdsn",
"IDSY","I.D. Systems, Inc.","6.28","113791954.64","n/a","1999","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/idsy",
"IDSA","Industrial Services of America, Inc.","1.25","10134831.25","n/a","n/a","Consumer Durables","Industrial Specialties","https://www.nasdaq.com/symbol/idsa",
"IPHS","Innophos Holdings, Inc.","31.41","616018950.72","n/a","2006","Consumer Durables","Specialty Chemicals","https://www.nasdaq.com/symbol/iphs",
"INSG","Inseego Corp.","4.96","367882232.8","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/insg",
"TILE","Interface, Inc.","16.51","981581973.84","n/a","n/a","Consumer Durables","Home Furnishings","https://www.nasdaq.com/symbol/tile",
"IRDM","Iridium Communications Inc","23.76","2666808547.92","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdm",
"IRDMB","Iridium Communications Inc","791.15","395575000","n/a","n/a","Consumer Durables","Telecommunications Equipment","https://www.nasdaq.com/symbol/irdmb",
"IRBT","iRobot Corporation","125.03","3475410648.42","n/a","2005","Consumer Durables","Consumer Electronics/Appliances","https://www.nasdaq.com/symbol/irbt",
