"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"IIN","IntriCon Corporation","22.49","194853360","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/iin",
"ITRI","Itron, Inc.","50.47","1995347903.22","n/a","1993","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/itri",
"ITT","ITT Inc.","57.78","5049972000","n/a","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/itt",
"JHX","James Hardie Industries plc.","12.84","5678668642.92","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/jhx",
"KALU","Kaiser Aluminum Corporation","104.83","1687133286.19","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/kalu",
"KNDI","Kandi Technologies Group, Inc.","7.71","396925788.24","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/kndi",
"KZIA","Kazia Therapeutics Limited","3.76","6300451.52","1675652","n/a","Capital Goods","Miscellaneous","https://www.nasdaq.com/symbol/kzia",
"KBH","KB Home","23.73","2063446706.16","n/a","1986","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/kbh",
"KIQ","Kelso Technologies Inc","0.6699","31599240.6114","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/kiq",
"KEM","Kemet Corporation","18.18","1050564242.16","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/kem",
"KMT","Kennametal Inc.","36.92","3036065065.8","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/kmt",
"KEQU","Kewaunee Scientific Corporation","21.0101","57658542.6825","n/a","n/a","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/kequ",
"KEYS","Keysight Technologies Inc.","84.21","15830530363.83","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/keys",
"KLAC","KLA-Tencor Corporation","116.88","19129046917.44","n/a","1980","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/klac",
"KRNT","Kornit Digital Ltd.","22.8","798042248.4","n/a","2015","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/krnt",
"KTOS","Kratos Defense & Security Solutions, Inc.","15.92","1680800486.4","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/ktos",
"SCX","L.S. Starrett Company (The)","7.78","53621510.5","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/scx",
"LCII","LCI Industries ","79.43","1974880878.23","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/lcii",
"LEA","Lear Corporation","144.5","9033478045.5","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/lea",
"LII","Lennox International, Inc.","248.24","9897825776.48","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lii",
"LPL","LG Display Co., Ltd.","9.25","6619590450","n/a","2004","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lpl",
"LGIH","LGI Homes, Inc.","58.27","1323159323.95","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/lgih",
"LGL","LGL Group, Inc. (The)","7.17","34592826.54","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lgl",
"LBY","Libbey, Inc.","3.37","74671449","n/a","1993","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lby",
"LCUT","Lifetime Brands, Inc.","9.28","192672742.72","n/a","1991","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lcut",
"LNN","Lindsay Corporation","93.79","1011650734.81","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/lnn",
"LMT","Lockheed Martin Corporation","303.45","85743600942.3","n/a","n/a","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/lmt",
"LOMA","Loma Negra Compania Industrial Argentina Sociedad Anonima","12.04","1435168000","n/a","2017","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/loma",
"LDL","Lydall, Inc.","23.99","420923789.98","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ldl",
"WLH","Lyon William Homes","15.08","565617201.76","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/wlh",
"MDC","M.D.C. Holdings, Inc.","28.55","1751219913.55","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mdc",
"MHO","M/I Homes, Inc.","26.47","728488916.88","n/a","1993","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mho",
"MGA","Magna International, Inc.","49.95","16246736800.2","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mga",
"MBUU","Malibu Boats, Inc.","44.39","924937251.07","n/a","2014","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mbuu",
"MTW","Manitowoc Company, Inc. (The)","17.15","610594262.6","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mtw",
"MPX","Marine Products Corporation","13.68","467786724.48","n/a","n/a","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mpx",
"MCFT","MasterCraft Boat Holdings, Inc.","23.6","441978487.2","n/a","2015","Capital Goods","Marine Transportation","https://www.nasdaq.com/symbol/mcft",
"MTRN","Materion Corporation","57.44","1162479106.24","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/mtrn",
"MATW","Matthews International Corporation","38.38","1223218306.34","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/matw",
"MDR","McDermott International, Inc.","7.93","1433716879.4","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mdr",
"MRCY","Mercury Systems Inc","59.86","2900758493.56","n/a","1998","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mrcy",
"MTH","Meritage Corporation","43.62","1663200022.38","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/mth",
"MTOR","Meritor, Inc.","20.96","1747761672.96","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mtor",
"MLAB","Mesa Laboratories, Inc.","228.33","883292550.03","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mlab",
"MEI","Methode Electronics, Inc.","31.48","1164349248.96","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mei",
"MTD","Mettler-Toledo International, Inc.","689.95","17107473768.15","n/a","1997","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/mtd",
"MVIS","Microvision, Inc.","0.912","93119760","n/a","1996","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mvis",
"MICT","MICT, Inc.","1.23","11490801.45","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/mict",
"MLR","Miller Industries, Inc.","33.35","380193401.7","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/mlr",
"MSON","MISONIX, Inc.","19.25","184555582.75","n/a","1992","Capital Goods","Medical Specialities","https://www.nasdaq.com/symbol/mson",
"MKSI","MKS Instruments, Inc.","79.76","4322810625.76","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mksi",
"MINI","Mobile Mini, Inc.","36.1","1613076191.1","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mini",
"MOD","Modine Manufacturing Company","14.35","726517841.35","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mod",
"MPAA","Motorcar Parts of America, Inc.","20.4","383705680.8","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/mpaa",
"MRC","MRC Global Inc.","17.36","1455598988.48","n/a","2012","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mrc",
"MSM","MSC Industrial Direct Company, Inc.","83.07","4597121379.24","n/a","1995","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/msm",
"MTSC","MTS Systems Corporation","53.21","952588885.61","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mtsc",
"MLI","Mueller Industries, Inc.","32.08","1816507030.72","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mli",
"MWA","Mueller Water Products Inc","10.45","1653309798.8","n/a","2006","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/mwa",
"NANO","Nanometrics Incorporated","29.25","715562669.25","n/a","1984","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nano",
"NPK","National Presto Industries, Inc.","106.92","746258938.92","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/npk",
"SID","National Steel Company","4.09","5644668497.23","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/sid",
"NAV","Navistar International Corporation","32.18","3187927049.86","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav",
"NAV^D","Navistar International Corporation","23.9","0","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nav^d",
"NCS","NCI Building Systems, Inc.","6.62","830650186.58","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ncs",
"NEON","Neonode Inc.","2.69","23672841.97","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/neon",
"NWHM","New Home Company Inc. (The)","4.86","96747976.26","n/a","2014","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nwhm",
"BIMI","NF Energy Saving Corporation","5.69","43092014.41","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/bimi",
"NIO","NIO Inc.","6.53","6699845600.38","n/a","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/nio",
"NIU","Niu Technologies","7.8","54600000","7000000","2018","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/niu",
"NNBR","NN, Inc.","9.05","381043073.35","n/a","1994","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nnbr",
"NDSN","Nordson Corporation","132.29","7583545548.69","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ndsn",
"NSYS","Nortech Systems Incorporated","4.8112","12862430.472","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/nsys",
"NTIC","Northern Technologies International Corporation","29.42","133630847.34","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/ntic",
"NOC","Northrop Grumman Corporation","279.16","47383922454.12","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/noc",
"NVMI","Nova Measuring Instruments Ltd.","24.2","675788605.8","n/a","2000","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/nvmi",
"NVR","NVR, Inc.","2739","9906735663","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/nvr",
"OFLX","Omega Flex, Inc.","78.25","789685071.5","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/oflx",
"OSK","Oshkosh Corporation","76.46","5355768694.04","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/osk",
"OC","Owens Corning Inc","47.29","5181991004.58","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/oc",
"PCAR","PACCAR Inc.","68.74","23833415323.34","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/pcar",
"PACB","Pacific Biosciences of California, Inc.","7.3","1102007649.6","n/a","2010","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pacb",
"PH","Parker-Hannifin Corporation","172.59","22327166619.45","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/ph",
"PKOH","Park-Ohio Holdings Corp.","32.99","417683816.78","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pkoh",
"PRCP","Perceptron, Inc.","7.708","74139159.052","n/a","1992","Capital Goods","Electronic Components","https://www.nasdaq.com/symbol/prcp",
"PKI","PerkinElmer, Inc.","93.66","10377529873.2","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/pki",
"PPIH","Perma-Pipe International Holdings, Inc.","8.8208","69555306.9792","n/a","n/a","Capital Goods","Pollution Control Equipment","https://www.nasdaq.com/symbol/ppih",
"PGTI","PGT Innovations, Inc.","14.56","845681826.08","n/a","2006","Capital Goods","Building Products","https://www.nasdaq.com/symbol/pgti",
"PII","Polaris Industries Inc.","87","5303578464","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/pii",
"PRPO","Precipio, Inc.","0.157","7593869.101","n/a","n/a","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/prpo",
"PRLB","Proto Labs, Inc.","108.58","2929769296.46","n/a","2012","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/prlb",
"PHM","PulteGroup, Inc.","27.52","7626948032.64","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/phm",
"NX","Quanex Building Products Corporation","15.33","510374469.57","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/nx",
"PWR","Quanta Services, Inc.","36.62","5176471844.06","n/a","n/a","Capital Goods","Engineering & Construction","https://www.nasdaq.com/symbol/pwr",
"QTRX","Quanterix Corporation","23.92","530970873.68","n/a","2017","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/qtrx",
"RAVN","Raven Industries, Inc.","38.24","1374967038.24","n/a","n/a","Capital Goods","Specialty Chemicals","https://www.nasdaq.com/symbol/ravn",
"RTN","Raytheon Company","181.59","51251780010","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtn",
"ROLL","RBC Bearings Incorporated","133.99","3325073061.7","n/a","2005","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/roll",
"REZI","Resideo Technologies, Inc.","20.5","2511225277","n/a","2018","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/rezi",
"RETO","ReTo Eco-Solutions, Inc.","1.85","42106000","n/a","2017","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/reto",
"REVG","REV Group, Inc.","10.74","674542572.54","n/a","2017","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/revg",
"RFIL","RF Industries, Ltd.","6.95","64584271.95","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/rfil",
"ROK","Rockwell Automation, Inc.","181.4","21685275432.4","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rok",
"ROP","Roper Technologies, Inc.","326.34","33811363577.88","n/a","1992","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rop",
"RTEC","Rudolph Technologies, Inc.","22","679962360","n/a","1999","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/rtec",
"SMIT","Schmitt Industries, Inc.","2.5","9986362.5","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/smit",
"ST","Sensata Technologies Holding plc","48.6","7978123949.4","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/st",
"SENS","Senseonics Holdings, Inc.","2.97","525245604.84","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sens",
"SVT","Servotronics, Inc.","11.64","30063477.72","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/svt",
"SHLO","Shiloh Industries, Inc.","6.11","144786867.55","n/a","1993","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/shlo",
"SIF","SIFCO Industries, Inc.","3.02","17323034.08","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/sif",
"SSD","Simpson Manufacturing Company, Inc.","59.89","2685629123.33","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ssd",
"SNA","Snap-On Incorporated","158.92","8838516492.04","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sna",
"SORL","SORL Auto Parts, Inc.","3.18","61389648.78","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sorl",
"SPAR","Spartan Motors, Inc.","8.75","308252358.75","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/spar",
"SPR","Spirit Aerosystems Holdings, Inc.","93.4","9849841179","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/spr",
"SMP","Standard Motor Products, Inc.","48.39","1085616439.53","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/smp",
"SWJ","Stanley Black & Decker, Inc.","25.26","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swj",
"SWK","Stanley Black & Decker, Inc.","133.57","20216753020.73","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swk",
"SWP","Stanley Black & Decker, Inc.","97.08","0","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/swp",
"SPLP","Steel Partners Holdings LP","14.09","349272318.03","n/a","n/a","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/splp",
"SRI","Stoneridge, Inc.","28.02","798259958.7","n/a","1997","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sri",
"STRT","Strattec Security Corporation","29.66","110981372.76","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/strt",
"RGR","Sturm, Ruger & Company, Inc.","50.56","882676480","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/rgr",
"SNHY","Sun Hydraulics Corporation","47.19","1509055221.96","n/a","1997","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/snhy",
"RUN","Sunrun Inc.","14.73","1677744510.63","n/a","2015","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/run",
"SUP","Superior Industries International, Inc.","5.16","129099262.92","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/sup",
"SYPR","Sypris Solutions, Inc.","1.06","22682072.92","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/sypr",
"SYX","Systemax Inc.","20.39","759734030.31","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/syx",
"TATT","TAT Technologies Ltd.","6.2687","55632806.8152","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tatt",
"TTM","Tata Motors Ltd","13.1","8897129790.3","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/ttm",
"TAYD","Taylor Devices, Inc.","12.5021","43356320.1383","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tayd",
"TMHC","Taylor Morrison Home Corporation","17.62","1936723549.72","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tmhc",
"TGEN","Tecogen Inc.","3.9","96796619.4","n/a","2014","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tgen",
"TDY","Teledyne Technologies Incorporated","229.59","8313289054.38","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tdy",
"TNAV","Telenav, Inc.","6.09","277342783.83","n/a","2010","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tnav",
"TEN","Tenneco Inc.","33.19","2684428242.46","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ten",
"TER","Teradyne, Inc.","39.61","6877455899.63","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/ter",
"TEX","Terex Corporation","33.42","2352768000","n/a","n/a","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/tex",
"TSLA","Tesla, Inc. ","288.96","49909600883.52","n/a","2010","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tsla",
"TXT","Textron Inc.","52.36","12244252167.84","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/txt",
"XONE","The ExOne Company","9.42","153545547.84","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/xone",
"TMO","Thermo Fisher Scientific Inc","258.87","103290082900.47","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tmo",
"TKR","Timken Company (The)","43.99","3333020903.05","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tkr",
"TOL","Toll Brothers, Inc.","35.73","5214436200","n/a","n/a","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tol",
"TTC","Toro Company (The)","67.53","7165633623.75","n/a","n/a","Capital Goods","Tools/Hardware","https://www.nasdaq.com/symbol/ttc",
"TBLT","ToughBuilt Industries, Inc.","1.53","19038478.5","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tblt",
"TBLTU","ToughBuilt Industries, Inc.","5.25","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltu",
"TBLTW","ToughBuilt Industries, Inc.","0.25","0","n/a","2018","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/tbltw",
"TOWR","Tower International, Inc.","23.54","485205350.08","n/a","2010","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/towr",
"TM","Toyota Motor Corp Ltd Ord","119.31","171778979579.25","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/tm",
"TRNS","Transcat, Inc.","22.99","165736174.45","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/trns",
"TDG","Transdigm Group Incorporated","439.94","23271574370.7","n/a","2006","Capital Goods","Military/Government/Technical","https://www.nasdaq.com/symbol/tdg",
"TG","Tredegar Corporation","16.96","562665367.04","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/tg",
"TPH","TRI Pointe Group, Inc.","12.86","1821869937.18","n/a","2013","Capital Goods","Homebuilding","https://www.nasdaq.com/symbol/tph",
"TRS","TriMas Corporation","31.39","1429206004.85","n/a","2007","Capital Goods","Industrial Specialties","https://www.nasdaq.com/symbol/trs",
"TRMB","Trimble Inc.","39.58","9954932867.18","n/a","1990","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/trmb",
"TRN","Trinity Industries, Inc.","22.94","3058933726.5","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/trn",
"TGI","Triumph Group, Inc.","19.73","983913022.13","n/a","1996","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/tgi",
"USCR","U S Concrete, Inc.","40.78","678856055.42","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/uscr",
"UFPT","UFP Technologies, Inc.","33.31","245601525.17","n/a","1993","Capital Goods","Containers/Packaging","https://www.nasdaq.com/symbol/ufpt",
"UFAB","Unique Fabricating, Inc.","4.3","42050332.1","n/a","2015","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/ufab",
"UAMY","United States Antimony Corporation","0.48","32749042.08","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/uamy",
"UTX","United Technologies Corporation","126.64","109131867652.08","n/a","n/a","Capital Goods","Aerospace","https://www.nasdaq.com/symbol/utx",
"OLED","Universal Display Corporation","155.77","7338383113.75","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/oled",
"UQM","UQM Technologies Inc.","1.66","93287332.08","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/uqm",
"USG","USG Corporation","43.12","6041089146.4","n/a","n/a","Capital Goods","Building Materials","https://www.nasdaq.com/symbol/usg",
"VMI","Valmont Industries, Inc.","134.52","2951586991.44","n/a","n/a","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vmi",
"VREX","Varex Imaging Corporation","33.15","1263656253.6","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vrex",
"VEDL","Vedanta  Limited","9.92","9218647657.28","n/a","2013","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/vedl",
"VNE","Veoneer, Inc.","25.12","2189930752.64","n/a","2018","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vne",
"VICR","Vicor Corporation","31.41","1263057255.27","n/a","n/a","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vicr",
"VSH","Vishay Intertechnology, Inc.","20.42","2946989385.5","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vsh",
"VPG","Vishay Precision Group, Inc.","34.45","464193458.95","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/vpg",
"VSTO","Vista Outdoor Inc.","8.29","477430111.23","n/a","2015","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/vsto",
"VC","Visteon Corporation","76.24","2153329116.64","n/a","n/a","Capital Goods","Auto Parts:O.E.M.","https://www.nasdaq.com/symbol/vc",
"VSLR","Vivint Solar, Inc.","5.01","602168448.03","n/a","2014","Capital Goods","Building Products","https://www.nasdaq.com/symbol/vslr",
"VJET","voxeljet AG","2.24","54163200","n/a","2013","Capital Goods","Industrial Machinery/Components","https://www.nasdaq.com/symbol/vjet",
"WNC","Wabash National Corporation","13.58","748950240.5","n/a","1991","Capital Goods","Construction/Ag Equipment/Trucks","https://www.nasdaq.com/symbol/wnc",
"WBC","Wabco Holdings Inc.","140.22","7204018579.02","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wbc",
"WAT","Waters Corporation","241.34","17258800443.94","n/a","1995","Capital Goods","Biotechnology: Laboratory Analytical Instruments","https://www.nasdaq.com/symbol/wat",
"WTS","Watts Water Technologies, Inc.","79.31","2692791412.85","n/a","1986","Capital Goods","Metal Fabrications","https://www.nasdaq.com/symbol/wts",
"WAIR","Wesco Aircraft Holdings, Inc.","7.96","793986645.36","n/a","2011","Capital Goods","Wholesale Distributors","https://www.nasdaq.com/symbol/wair",
"WAB","Westinghouse Air Brake Technologies Corporation","72.47","11768804276.51","n/a","n/a","Capital Goods","Railroads","https://www.nasdaq.com/symbol/wab",
"WTT","Wireless Telecom Group,  Inc.","1.6401","34532718.8052","n/a","n/a","Capital Goods","Electrical Products","https://www.nasdaq.com/symbol/wtt",
"WKHS","Workhorse Group, Inc.","0.8798","53479826.331","n/a","n/a","Capital Goods","Auto Manufacturing","https://www.nasdaq.com/symbol/wkhs",
"WOR","Worthington Industries, Inc.","37.19","2147238844.05","n/a","n/a","Capital Goods","Steel/Iron Ore","https://www.nasdaq.com/symbol/wor",
"WRTC","Wrap Technologies, Inc.","5.8","158714720.6","n/a","n/a","Capital Goods","Ordnance And Accessories","https://www.nasdaq.com/symbol/wrtc",
"XYL","Xylem Inc.","77.31","13881219082.38","n/a","2011","Capital Goods","Fluid Controls","https://www.nasdaq.com/symbol/xyl",
